title,mrp,sellingPrice,specialPrice,productUrl,productBrand,inStock,codAvailable,offers,discount,shippingCharges
PRZ Kasturi Hina Attar�Perfume (300 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Floral),5486.0,5486.0,2990.0,http://www.flipkart.com/prz-kasturi-hina-attarperfume-300-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral-attar/p/itmff24zsbtdxxhs?pid=ATTFFF8MYJGVBGHZ,PRZ,true,true,,45,52.0
PRZ Choya Ral Attar Roll-on For Unisex (500 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Floral),10630.0,10630.0,5848.0,http://www.flipkart.com/prz-choya-ral-attar-roll-on-unisex-500-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff2548fzufcfb?pid=ATTFFYQ6AHYSBHSJ,PRZ,true,true,,44,52.0
PRZ Rose Attar For Unisex Pure (100 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Rose),2431.0,2431.0,1495.0,http://www.flipkart.com/prz-rose-attar-unisex-pure-100-ml-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff3ztkhwfsyn6?pid=ATTFFYPCHWPHPX5J,PRZ,true,true,,38,52.0
PRZ Black Musk Attar Roll-on For Unisex (500 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Musk),10472.0,10472.0,5830.0,http://www.flipkart.com/prz-black-musk-attar-roll-on-unisex-500-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff254rkdazd9h?pid=ATTFFYHBVHR5MFHV,PRZ,true,true,,44,52.0
PRZ Nakh Choya Attar Roll-on For Unisex (10 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Floral),419.0,419.0,290.0,http://www.flipkart.com/prz-nakh-choya-attar-roll-on-unisex-10-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff3ztgd6xyf9t?pid=ATTFFYPCREFGRTCN,PRZ,true,true,,24,52.0
PRZ Hina Zafrani Attar For Unisex (30 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Floral),1066.0,1066.0,748.0,http://www.flipkart.com/prz-hina-zafrani-attar-unisex-30-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmffffrbswrtgfq?pid=ATTFFYZMUQ4M3XGB,PRZ,true,true,,29,52.0
PRZ Hina Ambari Attar Roll-on For Unisex (500 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Floral),10709.0,10709.0,5848.0,http://www.flipkart.com/prz-hina-ambari-attar-roll-on-unisex-500-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmfffftarjgy9mn?pid=ATTFFYS29C5SJHW4,PRZ,true,true,,45,52.0
PRZ Mogra Attar For Unisex (300 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Motia/Jasmin),5499.0,5499.0,2990.0,http://www.flipkart.com/prz-mogra-attar-unisex-300-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff3ztuajxnbg5?pid=ATTFFF96KNGGFKHE,PRZ,true,true,,45,52.0
PRZ Kewra Attar For Unisex (100 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Kewda),2368.0,2368.0,1495.0,http://www.flipkart.com/prz-kewra-attar-unisex-100-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff2p4cgkjgh6z?pid=ATTFFYQ6FC3GGKPH,PRZ,true,true,,36,52.0
PRZ Attar Full Arabian Perfume (300 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Floral),5223.0,5223.0,2990.0,http://www.flipkart.com/prz-attar-full-arabian-perfume-300-ml-pure-natural-premium-quality-non-alcoholic-floral/p/itmff24zekq6zqn9?pid=ATTFFF8EHVWHXT6H,PRZ,true,true,,42,52.0
PRZ Earth Soil Attar For Unisex (100 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Floral),2317.0,2317.0,1495.0,http://www.flipkart.com/prz-earth-soil-attar-unisex-100-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff24m7demqrfd?pid=ATTFFYNTJUBYTCKF,PRZ,true,true,,35,52.0
PRZ Agarwood Attar For Unisex (300 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Agarwood),5591.0,5591.0,2990.0,http://www.flipkart.com/prz-agarwood-attar-unisex-300-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff24zg5ebhyt3?pid=ATTFFYPFUKAUPHQF,PRZ,true,true,,46,52.0
PRZ Hina Ambari Attar For Unisex (100 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Floral),2328.0,2328.0,1495.0,http://www.flipkart.com/prz-hina-ambari-attar-unisex-100-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff2p57dgjhfza?pid=ATTFFYRGFNWZZHR7,PRZ,true,true,,35,52.0
PRZ Rajnigandha Attar For Unisex (300 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Tuberose/Rajniganda),5565.0,5565.0,2990.0,http://www.flipkart.com/prz-rajnigandha-attar-unisex-300-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmffffq7c7hrnbd?pid=ATTFFYPKAACJRGU4,PRZ,true,true,,46,52.0
PRZ Chameli Attar For Unisex (30 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Chameli),1040.0,1040.0,748.0,http://www.flipkart.com/prz-chameli-attar-unisex-30-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff2p4gwwvnf82?pid=ATTFFFCCPPCXQGHR,PRZ,true,true,,28,0.0
Al Nuaim Melody Floral Attar(Musk),500.0,500.0,220.0,http://www.flipkart.com/al-nuaim-melody-floral-attar/p/itmf2kpk8y7zgfjg?pid=ATTF2KPKXN5GNTWN,Al Nuaim,true,true,,19,50.0
Madni Perfumes Oud Abiyad Gold Series Concentrated Attar / Ittar Floral Attar(Oud (agarwood)),1025.0,1025.0,799.0,http://www.flipkart.com/madni-perfumes-oud-abiyad-gold-series-concentrated-attar-ittar-floral/p/itmf2z6a6mjywut8?pid=ATTF2Z28CDZCTS8R,Madni Perfumes,true,true,,52,58.0
Madni Perfumes Dehn-Al-Oud Gold Series Concentrated Attar / Ittar Floral Attar(Oud (agarwood)),1025.0,1025.0,799.0,http://www.flipkart.com/madni-perfumes-dehn-al-oud-gold-series-concentrated-attar-ittar-floral/p/itmf2z69arxkwyss?pid=ATTF2Z283MDENCTV,Madni Perfumes,true,true,,52,52.0
Madni Perfumes 1000 Nights Gold Series Concentrated Attar / Ittar Floral Attar(Jannat ul Firdaus),1025.0,1025.0,799.0,http://www.flipkart.com/madni-perfumes-1000-nights-gold-series-concentrated-attar-ittar-floral/p/itmf2z69xgbjc2dr?pid=ATTF2Z28MYVYAUV5,Madni Perfumes,true,true,,52,58.0
Madni Perfumes White Friday Gold Series Concentrated Attar / Ittar Floral Attar(White Lotus),1025.0,1025.0,799.0,http://www.flipkart.com/madni-perfumes-white-friday-gold-series-concentrated-attar-ittar-floral/p/itmf2z69awf7qztc?pid=ATTF2Z28UUYW4BAM,Madni Perfumes,true,true,,52,58.0
Madni Perfumes Desert Oud Gold Series Concentrated Attar / Ittar Floral Attar(Oud (agarwood)),1025.0,1025.0,799.0,http://www.flipkart.com/madni-perfumes-desert-oud-gold-series-concentrated-attar-ittar-floral/p/itmf2z69xy6v6sbh?pid=ATTF2Z28SPHJKAU7,Madni Perfumes,true,true,,52,58.0
Madni Perfumes Oud Al-Shabab Exclusive Series Concentrated Attar / Ittar Floral Attar(Oud (agarwood)),453.0,453.0,349.0,http://www.flipkart.com/madni-perfumes-oud-al-shabab-exclusive-series-concentrated-attar-ittar-floral/p/itmf2z69jshafdsb?pid=ATTF2Z28YFRHH2EH,Madni Perfumes,true,true,,52,60.0
Madni Perfumes Cream De Musk Exclusive Series Concentrated Attar / Ittar Herbal Attar(Musk),466.0,466.0,359.0,http://www.flipkart.com/madni-perfumes-cream-de-musk-exclusive-series-concentrated-attar-ittar-herbal/p/itmf2z6a5zhyhe24?pid=ATTF2Z28HXG9DS9J,Madni Perfumes,true,true,,52,60.0
Madni Perfumes Sky Water Exclusive Series Concentrated Attar / Ittar Herbal Attar(Musk Arabia),466.0,466.0,359.0,http://www.flipkart.com/madni-perfumes-sky-water-exclusive-series-concentrated-attar-ittar-herbal/p/itmf2z693zjgf9ug?pid=ATTF2Z27KMDDMBS4,Madni Perfumes,true,true,,52,60.0
Madni Perfumes Cool Drops Exclusive Series Concentrated Attar / Ittar Herbal Attar(Shamana),466.0,466.0,359.0,http://www.flipkart.com/madni-perfumes-cool-drops-exclusive-series-concentrated-attar-ittar-herbal/p/itmf2z69h6cedxyh?pid=ATTF2Z27QHGFJ3FV,Madni Perfumes,true,true,,52,60.0
Madni Perfumes Celsius Exclusive Series Concentrated Attar / Ittar Floral Attar(Citrus),466.0,466.0,359.0,http://www.flipkart.com/madni-perfumes-celsius-exclusive-series-concentrated-attar-ittar-floral/p/itmf2z697zgmkchc?pid=ATTF2Z28NZWQHWTJ,Madni Perfumes,true,true,,52,60.0
Emirates Relation Floral Attar(Floral),329.0,329.0,138.0,http://www.flipkart.com/emirates-relation-floral-attar/p/itmfykxpap225kfs?pid=ATTFYKXPRTAH3ZG4,Emirates,true,true,,68,50.0
Almas BLACK Mischief Pocket Perfume. Floral Attar(Oud (agarwood)),399.0,399.0,148.0,http://www.flipkart.com/almas-black-mischief-pocket-perfume-floral-attar/p/itmetmvmnftzqs6x?pid=ATTETMVMXZTBUPFM,Almas,true,true,,62,60.0
Arochem Green musk Ice blue Kala Bhoot Combo Floral Attar(Amber),983.0,983.0,282.0,http://www.flipkart.com/arochem-green-musk-ice-blue-kala-bhoot-combo-floral-attar/p/itmejh8h92c2vheg?pid=ATTEJH8HTJTP6XK2,Arochem,true,true,,67,50.0
Arochem 24 Carat 555 Zannatul firdaus Mushk Ae Bahar Combo Floral Attar(Musk),999.0,999.0,399.0,http://www.flipkart.com/arochem-24-carat-555-zannatul-firdaus-mushk-ae-bahar-combo-floral-attar/p/itmendfa3ztnyrkc?pid=ATTENDFA4EHPNTU6,Arochem,true,true,,65,50.0
Madni Perfumes Golden Aseel Economic Series Concentrated Attar / Ittar Herbal Attar(Blends (mukhallat)),300.0,300.0,240.0,http://www.flipkart.com/madni-perfumes-golden-aseel-economic-series-concentrated-attar-ittar-herbal/p/itmf2udmnrhemrcz?pid=ATTF2TRBQ7RFGPTK,Madni Perfumes,true,true,,30,58.0
Arochem 555 Mahek Ae Kasturi Combo Floral Attar(White Lotus),699.0,699.0,227.0,http://www.flipkart.com/arochem-555-mahek-ae-kasturi-combo-floral-attar/p/itmendf5nkq3gabx?pid=ATTENDF5W9DXN3JT,Arochem,true,true,,68,65.0
Arochem Sweet love Zannatul firdaus Aura Combo Floral Attar(Sandalwood),999.0,999.0,380.0,http://www.flipkart.com/arochem-sweet-love-zannatul-firdaus-aura-combo-floral-attar/p/itmejh8hgdycdwgd?pid=ATTEJH8HJTH3XYKU,Arochem,true,true,,69,50.0
Arochem Charming Girl Diva Aura Combo Floral Attar(Rose),999.0,999.0,340.0,http://www.flipkart.com/arochem-charming-girl-diva-aura-combo-floral-attar/p/itmejh8kfjfdjzvm?pid=ATTEJH8KDTUYTERJ,Arochem,true,true,,68,50.0
Arochem Butt mogra Charming Girl Combo Floral Attar(Rose),708.0,708.0,189.0,http://www.flipkart.com/arochem-butt-mogra-charming-girl-combo-floral-attar/p/itmejgfhjeyzmqxd?pid=ATTEJGFHKSBY3QHQ,Arochem,true,true,,72,40.0
Arochem Ethena Fantasia Kala Bhoot Combo Floral Attar(Floral),534.0,534.0,411.0,http://www.flipkart.com/arochem-ethena-fantasia-kala-bhoot-combo-floral-attar/p/itmejh8htgbpdmku?pid=ATTEJH8HSMTSYQJG,Arochem,true,true,,63,50.0
Arochem Night in london Real rose Aura Combo Floral Attar(Rose),534.0,534.0,411.0,http://www.flipkart.com/arochem-night-london-real-rose-aura-combo-floral-attar/p/itmejh8hzxbpjhne?pid=ATTEJH8HQXRXP5RF,Arochem,true,true,,67,50.0
Arochem Butt Mogra Charming Girl Diva Mahek Ae Kasturi Combo Floral Attar(Rose),999.0,999.0,335.0,http://www.flipkart.com/arochem-butt-mogra-charming-girl-diva-mahek-ae-kasturi-combo-floral-attar/p/itmendd6gamyhhzg?pid=ATTENDD4VWT4CPGM,Arochem,true,true,,67,60.0
Imago Islamic Bakhur bb Floral Attar(Islamic Bakhur),699.0,699.0,389.0,http://www.flipkart.com/imago-islamic-bakhur-bb-floral-attar/p/itmeqwy69gsuxfjz?pid=ATTEQWY6NE8ZBWHW,Imago,true,true,,53,58.0
PRZ Blue Lotus Attar Roll-on For Unisex (500 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Blue Lotus),10498.0,10498.0,5830.0,http://www.flipkart.com/prz-blue-lotus-attar-roll-on-unisex-500-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff2pcvtgpnuky?pid=ATTFFF6RAQF3PHSG,PRZ,true,true,,44,52.0
Arochem Ruh khus Mushk Ae Bahar Combo Floral Attar(Musk),799.0,799.0,300.0,http://www.flipkart.com/arochem-ruh-khus-mushk-ae-bahar-combo-floral-attar/p/itmend9qhxgggejz?pid=ATTEND9Z36ZZH7WJ,Arochem,true,true,,62,50.0
Arochem Marhabaa Aura Combo Floral Attar(Musk),395.0,395.0,304.0,http://www.flipkart.com/arochem-marhabaa-aura-combo-floral-attar/p/itmejh8hcq4egygz?pid=ATTEJH8HXAJS8BY8,Arochem,true,true,,64,65.0
Almas Evening in Paris pocket Floral Attar(White Water Lily),398.0,398.0,160.0,http://www.flipkart.com/almas-evening-paris-pocket-floral-attar/p/itmf32sythm6bzx6?pid=ATTF32SYWXZNJHZN,Almas,true,true,,44,29.0
Arochem Amber ae hyatt Aro charming Kala Bhoot Combo Floral Attar(White Lotus),999.0,999.0,340.0,http://www.flipkart.com/arochem-amber-ae-hyatt-aro-charming-kala-bhoot-combo-floral-attar/p/itmejh8kkrrpfhvv?pid=ATTEJH8KQFYNZMXP,Arochem,true,true,,67,50.0
Imago Tuberose/Rajniganda hh Floral Attar(Tuberose/Rajniganda),899.0,899.0,540.0,http://www.flipkart.com/imago-tuberose-rajniganda-hh-floral-attar/p/itmeqwy62b3nfwfu?pid=ATTEQWY6PPVFHRET,Imago,true,true,,47,58.0
Almas CLUB HOUSE Floral Attar(Musk),385.0,385.0,172.0,http://www.flipkart.com/almas-club-house-floral-attar/p/itmf32sskk97z8vz?pid=ATTF32SSFYZGDFXN,Almas,true,true,,44,29.0
arochem 013 Floral Attar(Oud (agarwood)),299.0,299.0,120.0,http://www.flipkart.com/arochem-013-floral-attar/p/itmexfgspanzgejk?pid=ATTEXFGSZYESGTBH,arochem,true,true,,51,50.0
Arochem Night in london Real rose Black Jack Combo Floral Attar(Rose),699.0,699.0,385.0,http://www.flipkart.com/arochem-night-london-real-rose-black-jack-combo-floral-attar/p/itmendfazyxqr4tg?pid=ATTENDFAWQKCFDBE,Arochem,true,true,,55,50.0
KAZIMA Har Sringar Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Floral),500.0,500.0,289.0,http://www.flipkart.com/kazima-har-sringar-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9ha8xgz3d?pid=ATTEZAX9NDRCXWFJ,KAZIMA,true,true,,42,52.0
PRZ Majmua Attar For Unisex (300 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Floral),5473.0,5473.0,2990.0,http://www.flipkart.com/prz-majmua-attar-unisex-300-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff24zggtcxaxh?pid=ATTFFYNYXXTFFSW8,PRZ,true,true,,45,52.0
Al-Rehab Crystal Floral Attar(Islamic Bakhur),333.0,333.0,198.0,http://www.flipkart.com/al-rehab-crystal-floral-attar/p/itmf2yzgdkh5zfjk?pid=ATTF2YZGG2BVFAUW,Al-Rehab,true,true,,40,60.0
Arochem Green musk Ethena Fantasia Combo Floral Attar(Amber),999.0,999.0,350.0,http://www.flipkart.com/arochem-green-musk-ethena-fantasia-combo-floral-attar/p/itmejgfsktxuxpyz?pid=ATTEJGFSZTVAHYYU,Arochem,true,true,,70,50.0
Arochem Sweet love Aura Combo Floral Attar(Musk),395.0,395.0,304.0,http://www.flipkart.com/arochem-sweet-love-aura-combo-floral-attar/p/itmejh8humd7ywzx?pid=ATTEJH8HQQMZZSXP,Arochem,true,true,,66,65.0
Arochem Romeo Aura Combo Floral Attar(Amber),699.0,699.0,225.0,http://www.flipkart.com/arochem-romeo-aura-combo-floral-attar/p/itmejh8hxakh9jfg?pid=ATTEJH8HZSPS9FVG,Arochem,true,true,,68,40.0
Arochem 24 Carat Aro romance Romeo Combo Floral Attar(Musk),999.0,999.0,332.0,http://www.flipkart.com/arochem-24-carat-aro-romance-romeo-combo-floral-attar/p/itmejgfus4zgsz4s?pid=ATTEJGFUHCBQ6BH2,Arochem,true,true,,69,50.0
Arochem 555 Amber ae hyatt Aro charming Combo Floral Attar(Floral),999.0,999.0,340.0,http://www.flipkart.com/arochem-555-amber-ae-hyatt-aro-charming-combo-floral-attar/p/itmejgfsxcpmy98u?pid=ATTEJGFSZMYNAHHS,Arochem,true,true,,67,50.0
Arochem 555 Amber ae hyatt Aro charming Kala Bhoot Combo Floral Attar(Rose),999.0,999.0,474.0,http://www.flipkart.com/arochem-555-amber-ae-hyatt-aro-charming-kala-bhoot-combo-floral-attar/p/itmejh8gm9vgsd8f?pid=ATTEJH8GHMHTQFGG,Arochem,true,true,,60,50.0
PRZ Honeysuckle Attar For Unisex (300 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Floral),5381.0,5381.0,2990.0,http://www.flipkart.com/prz-honeysuckle-attar-unisex-300-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff24mnsztndtx?pid=ATTFFYQF8HGYNMKF,PRZ,true,true,,44,52.0
KAZIMA Gulab Perfume - Pure Natural Undiluted (Non-Alcoholic) Floral Attar(Floral),17106.0,17106.0,9067.0,http://www.flipkart.com/kazima-gulab-perfume-pure-natural-undiluted-non-alcoholic-floral-attar/p/itmezax8gcugfmqr?pid=ATTEZAX8A3HRPEJ3,KAZIMA,true,true,,46,52.0
Arochem Real rose Romeo Lovender Combo Floral Attar(Amber),534.0,534.0,411.0,http://www.flipkart.com/arochem-real-rose-romeo-lovender-combo-floral-attar/p/itmendewscpa47ew?pid=ATTENDEWENC6ZCN2,Arochem,true,true,,57,50.0
Madni Perfumes Dubai Fantasie Economic Series Concentrated Attar / Ittar Herbal Attar(Shamana),336.0,336.0,259.0,http://www.flipkart.com/madni-perfumes-dubai-fantasie-economic-series-concentrated-attar-ittar-herbal/p/itmf2udmwmdug3er?pid=ATTF2TRBCG3UYYQP,Madni Perfumes,true,true,,30,52.0
Madni Perfumes Silver Musk Economic Series Concentrated Attar / Ittar Herbal Attar(Musk),674.0,674.0,519.0,http://www.flipkart.com/madni-perfumes-silver-musk-economic-series-concentrated-attar-ittar-herbal/p/itmf32gw4stvzqbf?pid=ATTF32FX3S8UYHVV,Madni Perfumes,true,true,,47,0.0
Arochem Deewan ae khas Ethena Fantasia Kala Bhoot Combo Floral Attar(Floral),637.0,637.0,490.0,http://www.flipkart.com/arochem-deewan-ae-khas-ethena-fantasia-kala-bhoot-combo-floral-attar/p/itmejh8gukdqjffr?pid=ATTEJH8GHAPDKBJY,Arochem,true,true,,22,0.0
Arochem 1110 Floral Attar(Citrus),299.0,299.0,169.0,http://www.flipkart.com/arochem-1110-floral-attar/p/itmej9e7e5mmn8s6?pid=ATTEJ9E74NGSHRVW,Arochem,true,true,,61,50.0
Madni Perfumes Oud Noir Economic Series Concentrated Attar / Ittar Herbal Attar(Oud (agarwood)),687.0,687.0,529.0,http://www.flipkart.com/madni-perfumes-oud-noir-economic-series-concentrated-attar-ittar-herbal/p/itmf32gw9bt5cqub?pid=ATTF32FXZHAYYYAB,Madni Perfumes,true,true,,47,0.0
Arochem Fantasia Mahek Ae Kasturi Combo Floral Attar(Amber),699.0,699.0,225.0,http://www.flipkart.com/arochem-fantasia-mahek-ae-kasturi-combo-floral-attar/p/itmendfappsgfkbq?pid=ATTENDFAK2YDK4S9,Arochem,true,true,,69,50.0
Madni Perfumes Red Musk Economic Series Concentrated Attar / Ittar Herbal Attar(Musk),687.0,687.0,529.0,http://www.flipkart.com/madni-perfumes-red-musk-economic-series-concentrated-attar-ittar-herbal/p/itmf32gwytjfr5h7?pid=ATTF32FX3TE7NF5V,Madni Perfumes,true,true,,47,58.0
Arochem Sukhad Sweet love Aura Combo Floral Attar(Musk),899.0,899.0,450.0,http://www.flipkart.com/arochem-sukhad-sweet-love-aura-combo-floral-attar/p/itmejh8hpfzgnzha?pid=ATTEJH8HS3RYZGRU,Arochem,true,true,,58,50.0
Nemat 30SANDALWOOD Herbal Attar(Sandalwood),925.0,925.0,925.0,http://www.flipkart.com/nemat-30sandalwood-herbal-attar/p/itmeyfq4hvc9arnj?pid=ATTEYFQ4G97BYH2B,Nemat,true,true,,0,0.0
Arochem 555 Amber ae hyatt Aura Combo Floral Attar(Rose),999.0,999.0,340.0,http://www.flipkart.com/arochem-555-amber-ae-hyatt-aura-combo-floral-attar/p/itmejh8j2a83zmmf?pid=ATTEJH8JG9UQVNEG,Arochem,true,true,,66,50.0
Imago Champa ii Floral Attar(Champa),899.0,899.0,540.0,http://www.flipkart.com/imago-champa-ii-floral-attar/p/itmeqwy6tnhcqt8a?pid=ATTEQWY6CFTWU6GP,Imago,true,true,,47,58.0
Almas DUBAI GOLD Special pocket Herbal Attar(Gold Musk),398.0,398.0,155.0,http://www.flipkart.com/almas-dubai-gold-special-pocket-herbal-attar/p/itmf3555ynp9rdzr?pid=ATTF3555ZHFBRYYF,Almas,true,true,,44,29.0
emirates Zara Floral Attar(Floral),295.0,295.0,178.0,http://www.flipkart.com/emirates-zara-floral-attar/p/itmf3byvswq2gws8?pid=ATTF3BYVNGPYQSEE,emirates,true,true,,51,55.0
arochem 055 Floral Attar(Floral),301.0,301.0,232.0,http://www.flipkart.com/arochem-055-floral-attar/p/itmex2ftapdtsegh?pid=ATTEX2FT6EJQJY9S,arochem,true,true,,36,50.0
Arochem CRAZY Pocket Perfume. Floral Attar(Citrus),393.0,393.0,132.0,http://www.flipkart.com/arochem-crazy-pocket-perfume-floral-attar/p/itmetmvmc8tpftrg?pid=ATTETMVAUY239HFA,Arochem,true,true,,72,60.0
PRZ Majmua 96 Attar For Unisex (300 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Floral),5289.0,5289.0,2990.0,http://www.flipkart.com/prz-majmua-96-attar-unisex-300-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff2p43gpc2shr?pid=ATTFFF3ZTJCCENQ6,PRZ,true,true,,43,52.0
PRZ Motia Attar For Unisex (100 ML) - Pure Natural Premium Quality Perfume (Non-Alcoholic) Floral Attar(Floral),2397.0,2397.0,1495.0,http://www.flipkart.com/prz-motia-attar-unisex-100-ml-pure-natural-premium-quality-perfume-non-alcoholic-floral/p/itmff24mxzscyhzx?pid=ATTFFYPFXGGRDKUD,PRZ,true,true,,37,52.0
KAZIMA Narcissus  Perfume - Pure Natural Undiluted Floral Attar(Floral),14730.0,14730.0,9067.0,http://www.flipkart.com/kazima-narcissus-perfume-pure-natural-undiluted-floral-attar/p/itmezax9yjmexhz9?pid=ATTEZAX9NHDRTEH2,KAZIMA,true,true,,38,52.0
Kamrut island KISSS Floral Attar(Floral),222.0,222.0,222.0,http://www.flipkart.com/kamrut-island-kisss-floral-attar/p/itmf4ntckazwsnyx?pid=ATTF4NTCB2RGFDJH,Kamrut,true,true,,0,65.0
Kamrut nine' RICHIE Floral Attar(Floral),222.0,222.0,222.0,http://www.flipkart.com/kamrut-nine-richie-floral-attar/p/itmf4rx3c2q66pwy?pid=ATTF4RX3YHVUHEJR,Kamrut,true,true,,0,65.0
Kamrut ice SAPPHIRE Floral Attar(Floral),222.0,222.0,222.0,http://www.flipkart.com/kamrut-ice-sapphire-floral-attar/p/itmf4ryvrbrrphzw?pid=ATTF4RYVWZSU3ZSJ,Kamrut,true,true,,0,65.0
Kamrut Qurbat Floral Attar(Floral),222.0,222.0,222.0,http://www.flipkart.com/kamrut-qurbat-floral-attar/p/itmf4rsatpthrkfh?pid=ATTF4RSAJQHAMGHR,Kamrut,true,true,,0,65.0
Imago Rose ee Floral Attar(Rose),899.0,899.0,540.0,http://www.flipkart.com/imago-rose-ee-floral-attar/p/itmeqwy5bygf8jhr?pid=ATTEQWY56EFTSK2S,Imago,true,true,,47,58.0
Imago Mogra cc Floral Attar(Mogra),899.0,899.0,499.0,http://www.flipkart.com/imago-mogra-cc-floral-attar/p/itmeqwy5zj2syccr?pid=ATTEQWY5E9RHSZDF,Imago,true,true,,52,58.0
Imago Rose aa Floral Attar(Rose),699.0,699.0,299.0,http://www.flipkart.com/imago-rose-aa-floral-attar/p/itmeqwy6zqw75zy9?pid=ATTEQWY68KJ4YETW,Imago,true,true,,64,58.0
Imago Champa ff Floral Attar(Champa),899.0,899.0,540.0,http://www.flipkart.com/imago-champa-ff-floral-attar/p/itmeqwy5kgwgnetq?pid=ATTEQWY5V85ESQGG,Imago,true,true,,47,58.0
Imago Musk gg Floral Attar(Musk),899.0,899.0,540.0,http://www.flipkart.com/imago-musk-gg-floral-attar/p/itmeqwy5wb4mxfrv?pid=ATTEQWY54BZQZNWD,Imago,true,true,,47,58.0
Imago Tuberose/Rajniganda ii Floral Attar(Tuberose/Rajniganda),899.0,899.0,540.0,http://www.flipkart.com/imago-tuberose-rajniganda-ii-floral-attar/p/itmeqwy5q67bh7et?pid=ATTEQWY5HEN9ZRHY,Imago,true,true,,47,58.0
